20.000000000000004	41.901208780875464
20.12917037025879	41.938960333682076
20.25917498974523	41.97695570559139
20.39001924647338	42.01519647131358
20.521708563255928	42.05827534550139
20.654248397928864	42.140801589677025
20.787644243577738	42.22386083112847
20.921901628765294	42.3074565122285
21.05702611776057	42.39159209758251
21.193023310769586	42.47627107417213
21.32989884416735	42.56149695149971
21.46765839073153	42.647273261733794
21.60630765987754	42.7336035598555
21.745852397895124	42.82049142380585
21.88629838818659	42.90794045463407
22.027651451506408	42.995954276646835
22.16991744620254	43.08453653755846
22.313102268459186	43.17369090864211
22.457211852541143	43.263421084881905
22.602252171039783	43.35373078512612
22.74822923512058	43.444623752241256
22.895149094772194	43.5361037532672
23.043017839057303	43.62817457957334
23.191841596364846	43.72084004701567
23.341626534664126	43.81410399609499
23.492378861760386	43.9148213282937
23.644104825552052	44.02823521769934
23.796810714289773	44.142381592809336
23.950502856836927	44.257265184396154
24.105187622932018	44.37289075378607
24.260871423452613	44.48926309305647
24.417560710681027	44.60638702523444
24.575261978571795	44.724267404496686
24.733981763020736	44.84290911637071
24.893726642135913	44.96231707793728
25.054503236510214	45.082496238034224
25.216318209495714	45.203451577461514
25.379178267479926	45.32518810918774
25.543090160163636	45.44771087855782
25.708060680840735	45.57102496350213
25.874096666679726	45.69513547474697
26.04120499900706	45.820047556026324
26.2093926035924	45.945766384295105
26.37866645093561	46.070098805214904
26.549033556555635	46.164819330242274
26.72050098128131	46.2601516095341
26.893075831543932	46.3560995941166
27.066765259671858	46.452667260533815
27.241576464186835	46.549858611012326
27.41751669010244	46.6476776736272
27.594593229224305	46.746128502468906
27.772813420452284	46.84521517781128
27.952184650084686	46.94494180628075
28.132714352124374	47.04531252102643
28.314410008586805	47.14633148189144
28.497279149810236	47.248002875585364
28.681329354767687	47.35033091585769
28.866568251381167	47.4533198436725
29.05300351683776	47.55697392738425
29.24064287790775	47.66129746291458
29.42949411126498	47.72880587028176
29.619565043809025	47.78075186615023
29.81086355298968	47.8330333561947
30.00339756713339	47.8856525072105
30.197175065771802	47.938611499987275
30.392204079972565	47.99191252939932
30.588492692672116	48.04555780449659
30.78604903901065	48.0995495485962
30.984881306669376	48.15388999937463
31.18499773620973	48.208581408960406
31.38640662141503	48.2636260440275
31.589116309634086	48.3190261858892
31.793135202127253	48.374784130592744
31.998471754414595	48.4309021890144
32.20513447662625	48.48738268695527
32.41313193385525	48.49036709356059
32.622472746512415	48.487144749792485
32.83316559068363	48.4839015944575
33.04521919848948	48.480637493143746
33.25864235844706	48.47735231057122
33.47344391583432	48.47404591058624
33.6896327730566	48.47071815615574
33.90721789001552	48.467368909361646
34.12620828448047	48.46399803139513
34.34661303246221	48.46060538255086
34.56844126858913	48.45719082222122
34.79170218648579	48.45375420889048
35.01640503915389	48.45029540012892
35.24255913935585	48.42345828626132
35.47017386000076	48.3583602313618
35.699258634532754	48.29284173946956
35.929822957322116	48.22690009518448
36.161876384058615	48.16053256556903
36.395428532147704	48.093736400034885
36.63048908110894	48.02650883022905
36.86706777297731	47.958847069919045
37.105174412706894	47.890748314877456
37.34481886857721	47.82220974276573
37.58601107260228	47.75322851301716
37.82876102094225	47.68380176671922
38.07307877431757	47.61392662649502
38.31897445842612	47.50160024215867
38.566458264362716	47.38621591634395
38.81554044904163	47.270086378724834
39.06623133562152	47.15320681633712
39.3185413139334	47.035572385131935
39.57248084091123	46.917178209775045
39.8280604410252	46.7980193834448
40.08529070671803	46.67809096762873
40.34418229884395	46.55738799191886
40.60474594711043	46.435905453805816
40.86699245052305	46.31363831847136
41.13093267783293	46.21896357302282
41.39657756798718	46.16049835464653
41.66393813058237	46.10165553757498
41.933025446320705	46.04243268308002
42.20385066746935	45.98282733668292
42.47642501832253	45.92283702805264
42.75075979566685	45.86245927090348
43.02686636924941	45.801691562891996
